Nome Civil;Nome para Urna;Numero;Partido;Coligação;Situação;Votação;% Válidos;Sexo;Estado Civil;Ocupacao;Cor/Raça;Data Nasc.;Idade;Instrucao;Bens;UF;foto;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Profissao;Situacao na Legislatura Atual;Partido Atual;Atuacao;Atuacao em meses
LEONARDO CUNHA DE BRITO;LÉO DO PT;41.59;PT;PT / PEN / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC do B;Eleito por QP;20876;5.23;MASCULINO;Casado(a);Advogado;Branca;13/04/1979;38;Superior completo;160507.58;AC;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AC/foto/10000000163.jpg;283.29;686.56;5506.15;0.00;254.16;4570.10;320.31;0.00;8037.62;10214.75;665.11;8065.60;34.48;1.32;0.00;24.30;1057.17;81.22;39802.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.16;Advogado(a),Professor de Direito;Em Exercício;PT;1/2/2015 ...;32
EXPEDITO GONCALVES FERREIRA NETTO;EXPEDITO NETTO;242.03;SD;PSDB / PSDC / PSD / PEN / SD / PHS / PSC / PMN / PT do B / PRB / DEM;Eleito por média;25691;3.22;MASCULINO;Solteiro(a);Empresário;Parda;05/10/1988;29;Superior incompleto;1775000.0;RO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RO/foto/220000000037.jpg;7.09;0.00;9236.78;0.00;0.00;2263.83;360.94;0.00;19554.69;4090.73;224.09;1792.35;188.77;0.00;0.00;219.75;1858.08;0.00;39797.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.06;0.00;0.00;0.03;0.03;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.06;0.03;0.03;0.00;0.00;0.03;0.00;0.00;0.03;0.00;0.03;0.41;-;Em Exercício;PSD;1/2/2015 ...;32
MARIA GORETE PEREIRA;GORETE PEREIRA;69.78;PR;PMDB / PSC / PR / PRP / PSDB;Eleito por QP;130983;3.0;FEMININO;Divorciado(a);Fisioterapeuta e Terapeuta Ocupacional;Branca;10/04/1952;65;Superior completo;884097.1;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000586.jpg;53.39;859.38;4915.96;0.00;285.33;4238.60;1790.62;0.00;18377.83;5980.36;37.37;185.76;96.87;0.00;0.00;542.62;2383.08;0.56;39747.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.03;0.03;0.03;0.09;0.09;0.00;0.00;0.47;FISIOTERAPEUTA;Em Exercício;PR;1/2/2015 ...;32
SILAS CAMARA;SILAS CAMARA;173.59;PSD;PROS / DEM / PSDB / PR / PTN / PSC / PT do B / PTC / PRTB / PEN / PV / PHS / PSL / PSD / SD;Eleito por QP;166281;10.03;MASCULINO;Casado(a);Deputado;Parda;15/12/1962;55;Superior completo;0.0;AM;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AM/foto/40000000360.jpg;0.00;10427.73;0.00;0.00;15.62;1240.39;0.00;0.00;19655.60;7122.53;0.00;0.00;0.00;0.00;0.00;157.65;1075.79;0.00;39695.31;0.06;0.03;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.16;Empresário;Em Exercício;PRB;1/2/2015 ...;32
ARNALDO JORDY FIGUEIREDO;JORDY;72.59;PPS;PSDB / PSD / PSB / PP / PSC / PTB / PPS / PT do B / PTC;Eleito por QP;70950;1.89;MASCULINO;Solteiro(a);Deputado;Branca;30/11/1958;59;Superior completo;300000.0;PA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PA/foto/140000000934.jpg;650.92;1126.56;5250.00;0.00;11.25;3523.64;1.56;0.00;4712.95;9805.70;45.06;11291.25;191.79;1.03;61.03;108.70;2859.55;4.51;39645.51;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.03;0.09;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.28;Político;Em Exercício;PPS;1/2/2015 ...;32
JOSE NOBRE GUIMARAES;JOSÉ GUIMARÃES;41.31;PT;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Eleito por QP;209032;4.79;MASCULINO;Solteiro(a);Advogado;Branca;10/02/1959;58;Superior completo;721820.66;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000793.jpg;0.00;203.12;4031.56;0.00;0.00;2055.71;859.38;0.00;5953.54;13974.13;148.79;6904.81;42.80;0.00;1473.35;593.15;3127.26;0.00;39367.6;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.12;ADVOGADO;Em Exercício;PT;1/2/2015 ...;32
ATILA SIDNEY LINS ALBUQUERQUE;ATILA LINS;172.66;PSD;PROS / DEM / PSDB / PR / PTN / PSC / PT do B / PTC / PRTB / PEN / PV / PHS / PSL / PSD / SD;Eleito por média;89453;5.39;MASCULINO;Casado(a);Deputado;Parda;22/11/1950;67;Superior completo;1880767.0;AM;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AM/foto/40000000356.jpg;0.00;22171.88;0.00;0.00;0.00;93.75;2250.00;0.00;406.25;9820.32;0.00;41.73;477.44;0.00;0.00;173.07;3840.39;0.00;39274.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.03;"Bacharel em Direito, graduado pela Universidade Federal do Amazonas em 1.976; Advogado com inscrição na OAB/AM nº 1.000 ; Bacharel em Economia, graduado pela Universidade Federal do Amazonas em 1.986; Auditor Concursado do TCE/AM, 1.977";Em Exercício;PSD;1/2/2015 ...;32
RUBENS PEREIRA E SILVA JUNIOR;RUBENS PEREIRA JÚNIOR;205.16;PC do B;SD / PP / PC do B / PPS / PSDB / PSB;Eleito por QP;118115;3.77;MASCULINO;Casado(a);Deputado;Branca;16/03/1984;33;Superior completo;653912.76;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000627.jpg;34.89;0.00;0.00;0.00;6.78;3880.90;8015.00;0.00;16965.00;5052.68;7.07;2963.56;43.19;0.00;0.00;440.69;1842.32;2.34;39254.43;0.19;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.56;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;0.16;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;1.25;Advogado(a);Em Exercício;PCdoB;1/2/2015 ...;32
MARCOS ROGERIO DA SILVA BRITO;MARCOS ROGERIO;38.56;PDT;PMDB / PRTB / PC do B / PDT / PRP / PSB / PTB / PSL / PTN;Eleito por QP;60780;7.61;MASCULINO;Casado(a);Advogado;Parda;07/07/1978;39;Superior completo;733005.5;RO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RO/foto/220000000242.jpg;774.53;1385.00;7183.42;0.00;9.38;5043.58;1421.94;0.00;8162.91;65.96;979.60;2782.11;9177.53;0.68;0.00;227.98;1962.74;30.61;39207.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.00;0.00;0.22;-;Em Exercício;DEM;1/2/2015 ...;32
FLAVIO RODRIGUES NOGUEIRA;FLAVIO NOGUEIRA;173.14;PDT;PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB;Suplente;88765;5.12;MASCULINO;Casado(a);Médico;Branca;27/02/1953;64;Superior completo;2183564.26;PI;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PI/foto/180000000056.jpg;0.00;0.00;6801.43;0.00;0.00;4454.52;8571.43;0.00;4496.13;6548.99;28.43;1151.71;602.37;0.00;5416.67;230.92;885.80;0.00;39188.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-;Suplência;PDT;6/10/2015 até 17/2/2016, 18/2/2016 até 14/4/2016, 19/4/2016 até 28/4/2016;7
ROMULO JOSE DE GOUVEIA;RÔMULO GOUVEIA;173.59;PSD;PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP;Eleito por QP;84820;4.38;MASCULINO;Casado(a);Servidor Público Estadual;Branca;19/03/1965;52;Superior completo;815582.76;PB;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PB/foto/150000000497.jpg;194.62;0.00;8246.88;0.00;0.00;4727.11;0.00;0.00;14456.34;6165.17;476.83;3757.24;104.61;0.00;30.84;355.92;661.51;0.00;39177.05;0.41;0.16;0.00;0.03;0.53;0.00;0.00;0.00;0.56;0.12;0.34;0.00;0.00;0.75;0.00;0.09;0.97;0.16;0.00;0.16;0.34;0.00;0.12;0.00;0.06;0.00;0.00;0.03;0.00;0.19;0.00;0.16;0.06;0.16;0.16;0.06;0.03;0.03;5.69;Servidor Público;Em Exercício;PSD;1/2/2015 ...;32
LUIZ GIONILSON PINHEIRO BORGES;CABUÇU;47.25;PMDB;PP / PDT / PMDB;Eleito por média;18709;4.85;MASCULINO;Solteiro(a);Locutor e Comentarista de Rádio e Televisão e Radialista;Parda;06/03/1964;53;Superior completo;85000.0;AP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AP/foto/30000000122.jpg;0.00;0.00;8035.99;0.00;0.00;1800.24;2718.75;0.00;12132.81;4135.52;42.19;5264.29;33.41;0.00;3771.88;534.28;626.31;0.00;39095.66;0.00;0.00;0.06;0.00;0.09;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;Comunicador de Rádio,Economista;Em Exercício;PMDB;1/2/2015 ...;32
LUIZ ODORICO MONTEIRO DE ANDRADE;ODORICO;41.59;PT;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Eleito por QP;121640;2.79;MASCULINO;Casado(a);Professor de Ensino Superior;Branca;11/08/1961;56;Superior completo;791891.43;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000795.jpg;97.30;4804.53;4606.02;0.00;67.28;3930.81;684.97;938.55;5657.90;11566.79;516.10;1328.32;1564.25;0.00;0.00;328.39;2941.08;58.56;39090.86;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.00;0.03;0.00;0.00;0.22;Médico(a);Em Exercício;PSB;1/2/2015 ...;32
ANTONIO JACOME DE LIMA JUNIOR;JÁCOME;104.16;PMN;PMDB / PR / PSB / PROS / PDT / SD / PSC / DEM / PV / PMN / PRP / PSDB / PSDC / PRB;Eleito por média;71555;4.53;MASCULINO;Casado(a);Deputado;Branca;26/05/1962;55;Superior completo;2492398.24;RN;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RN/foto/200000000133.jpg;900.02;0.00;3512.50;0.00;0.00;2743.39;8318.75;0.00;15864.44;5867.18;140.12;690.12;41.88;0.00;0.00;39.99;862.12;70.80;39051.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.12;Advogado(a),Médico(a),Teólogo;Em Exercício;PODE;1/2/2015 ...;32
KAIO CESAR DE MOURA MANICOBA NOVAES FERRAZ;KAIO MANIÇOBA;104.67;PHS;PSDC / PTN / PRP / PSL / PHS / PRTB;Eleito por QP;28585;0.64;MASCULINO;Solteiro(a);Outros;Branca;14/11/1983;34;Superior incompleto;0.0;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000531.jpg;92.77;0.00;8193.33;0.00;0.00;2783.98;5333.33;0.00;12660.00;6444.31;548.76;1261.76;147.55;0.00;0.00;354.37;1206.38;3.00;39029.54;0.10;0.07;0.00;0.00;0.03;0.00;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.10;0.17;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.00;0.03;0.10;0.00;0.00;0.00;0.87;-;Licenciado;PMDB;1/2/2015 até 13/7/2017;30
SAGUAS MORAES SOUSA;SÁGUAS MORAES;41.03;PT;PT / PMDB / PROS / PR;Eleito por QP;97858;6.73;MASCULINO;Casado(a);Deputado;Branca;11/04/1963;54;Superior completo;546599.24;MT;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MT/foto/110000000297.jpg;377.69;7166.89;6727.66;0.00;70.57;3132.94;0.00;0.00;5973.56;5528.02;1257.88;4894.74;146.47;39.31;0.00;712.17;2982.10;7.60;39017.61;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;Médico;Em Exercício;PT;1/2/2015 ...;32
JULIO CESAR DE CARVALHO LIMA;JÚLIO CÉSAR;173.59;PSD;PMDB / PTN / PTC / PDT / PSB / PSD / PRB / DEM / PSDC / PT do B / PC do B / PPS / PSDB;Eleito por QP;99750;5.75;MASCULINO;Casado(a);Deputado;Branca;25/08/1948;69;Superior completo;2008505.41;PI;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PI/foto/180000000054.jpg;0.00;7917.81;7781.25;0.00;317.36;5223.55;1523.12;0.00;1265.72;8144.21;0.00;141.01;617.07;0.00;2625.00;431.58;3027.59;0.00;39015.28;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.09;PROFESSOR, ADVOGADO E PRODUTOR RURAL;Em Exercício;PSD;1/2/2015 ...;32
JOAO CASTELO RIBEIRO GONCALVES;JOÃO CASTELO;198.04;PSDB;SD / PP / PC do B / PPS / PSDB / PSB;Eleito por média;52783;1.69;MASCULINO;Casado(a);Advogado;Branca;19/10/1937;80;Superior completo;6995418.83;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000615.jpg;1050.60;0.00;7959.47;0.00;0.00;3591.10;11217.39;0.00;5862.61;6214.77;0.00;173.12;50.57;0.00;0.00;132.29;2742.57;4.17;38998.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;Empresário e Advogado;Vacância;PSDB;1/2/2015 até 11/12/2016;23
JOSE WELLINGTON ROBERTO;WELLINGTON ROBERTO;69.44;PR;PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP;Eleito por QP;104799;5.41;MASCULINO;Casado(a);Empresário;Parda;19/05/1959;58;Superior incompleto;2450196.15;PB;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PB/foto/150000000492.jpg;195.36;0.00;593.75;0.00;0.00;1814.94;2562.50;0.00;24003.12;7300.00;136.13;481.40;227.91;0.00;0.00;253.57;1302.04;118.72;38989.44;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.00;0.19;Não informada;Em Exercício;PR;1/2/2015 ...;32
OSMAR GASPARINI TERRA;OSMAR TERRA;95.12;PMDB;PMDB;Eleito por QP;120755;2.03;MASCULINO;Divorciado(a);Médico;Branca;18/02/1950;67;Superior completo;421901.69;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000166.jpg;486.58;0.00;606.00;0.00;0.00;1728.62;6102.50;0.00;6953.64;11701.39;799.30;6058.05;203.30;74.11;0.00;412.92;3673.31;155.51;38955.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.06;0.00;0.00;0.06;0.25;Médico;Licenciado;PMDB;1/2/2015 até 12/5/2016, 2/8/2017 até 3/8/2017;16
MARIA HELENA VERONESE RODRIGUES;MARIA HELENA;126.25;PSB;PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN;Eleito por média;7481;3.14;FEMININO;Casado(a);Advogado;Branca;15/06/1949;68;Superior completo;2275212.85;RR;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RR/foto/230000000280.jpg;388.00;0.00;4845.31;0.00;0.00;4054.48;800.01;0.00;13355.16;11366.32;356.02;1828.28;177.83;0.00;0.00;187.58;1573.12;22.46;38954.56;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.19;Advogada;Em Exercício;PSB;1/2/2015 ...;32
ANTONIO ROBERTO RODRIGUES GOES DA SILVA;ROBERTO GÓES;37.88;PDT;PP / PDT / PMDB;Eleito por QP;22134;5.73;MASCULINO;Divorciado(a);Administrador;Parda;22/06/1966;51;Superior completo;404060.5;AP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AP/foto/30000000087.jpg;0.00;0.00;0.00;0.00;10.00;1237.28;4906.25;0.00;11753.27;9190.32;32.78;4419.38;0.00;0.00;6771.88;42.39;566.33;0.00;38929.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Administrador;Em Exercício;PDT;1/2/2015 ...;32
JOSE ROBERTO OLIVEIRA FARO;BETO FARO;41.03;PT;PMDB / PT;Eleito por QP;142970;3.81;MASCULINO;Casado(a);Agricultor;Parda;20/06/1969;48;Ensino Fundamental completo;835000.0;PA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PA/foto/140000000436.jpg;0.00;234.38;8644.97;0.00;0.00;4311.42;6125.00;0.00;4249.69;11958.40;9.89;2440.08;172.28;0.00;0.00;156.55;617.90;0.00;38920.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;AGRICULTOR FAMILIAR;Em Exercício;PT;1/2/2015 ...;32
CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO;BETINHO ROSADO;34.72;PP;PSD / PT / PC do B / PT do B / PP / PEN;Eleito por QP;64445;4.08;MASCULINO;Casado(a);Deputado;Branca;23/12/1948;69;Superior completo;2088819.14;RN;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RN/foto/200000000330.jpg;5.61;0.00;3836.00;0.00;0.00;3016.99;9937.03;468.75;9451.17;9318.29;204.02;86.73;365.36;0.00;0.00;854.59;1309.39;60.00;38913.92;0.03;0.03;0.03;0.00;0.03;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.09;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;0.47;Agrônomo;Em Exercício;PP;1/2/2015 ...;32
RAUL BELENS JUNGMANN PINTO;RAUL JUNGMANN;145.19;PPS;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Suplente;36866;0.82;MASCULINO;Solteiro(a);Vereador;Parda;03/04/1952;65;Superior incompleto;38549.47;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000049.jpg;578.43;0.00;1831.25;0.00;0.00;3111.30;1375.00;0.00;13128.12;10298.49;723.32;4139.28;62.66;0.00;0.00;1880.72;1577.84;134.25;38840.68;0.19;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.06;0.00;0.00;0.00;0.00;0.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.12;0.00;0.06;0.06;0.00;0.00;0.00;0.00;0.00;0.00;0.69;OUTROS;Licenciado;PPS;12/2/2015 até 14/4/2016, 20/4/2016 até 12/5/2016, 8/8/2017 ...;16
RAIMUNDO GOMES DE MATOS;RAIMUNDO MATOS;140.97;PSDB;PMDB / PSC / PR / PRP / PSDB;Eleito por QP;95145;2.18;MASCULINO;Casado(a);Deputado;Branca;30/03/1951;66;Superior completo;673002.96;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000599.jpg;0.00;2588.28;965.03;0.00;0.00;4146.73;4838.12;0.00;4252.90;7236.27;334.80;9413.59;248.55;0.00;784.44;1118.84;2889.87;13.19;38830.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.12;Médico;Em Exercício;PSDB;1/2/2015 ...;32
RONALDO MANCHADO MARTINS;RONALDO MARTINS;31.56;PRB;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Eleito por QP;117930;2.7;MASCULINO;Casado(a);Deputado;Branca;21/01/1978;39;Ensino Médio completo;226598.37;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000806.jpg;256.84;0.00;5118.11;0.00;0.00;4156.08;5781.25;0.00;10314.21;6265.85;874.68;4140.49;31.24;0.00;323.97;260.89;1306.11;0.00;38829.73;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.00;0.06;0.00;0.03;0.00;0.00;0.03;0.00;0.22;0.06;0.00;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.03;0.00;0.06;0.00;0.00;0.66;Músico,Radialista;Em Exercício;PRB;1/2/2015 ...;32
