Nome Civil;Nome para Urna;Numero;Partido;Coligação;Situação;Votação;% Válidos;Sexo;Estado Civil;Ocupacao;Cor/Raça;Data Nasc.;Idade;Instrucao;Bens;UF;foto;Alimentação do parlamentar;Aluguel de aeronaves;Aluguel de carros;Aluguel de embarcações;Assinatura de publicações;Combustíveis e lubrificantes;Consultorias, pesquisas e trabalhos técnicos;Cursos, palestras ou eventos;Divulgação de atividade parlamentar;Emissão de bilhete aéreo;Hospedagem fora do DF;Manutenção de escritório;Passagens aéreas;Passagens terrestres ou marítimas;Segurança particular;Serviços postais;Telefonia;Táxi, pedágio e estacionamento;Total CEAP;ADMINISTRAÇÃO PÚBLICA;AGRICULTURA;ARTE E CULTURA;CIÊNCIA E TECNOLOGIA;COMUNICAÇÕES;COMÉRCIO EXTERIOR;DEFESA E SEGURANÇA NACIONAL;DESENVOLVIMENTO REGIONAL;DESENVOLVIMENTO URBANO E TRÂNSITO;DESPORTO E LAZER;DIREITO CIVIL E PROCESSUAL CIVIL;DIREITO CONSTITUCIONAL;DIREITO DO TRABALHO E PROCESSUAL DO TRABALHO;DIREITO E DEFESA DO CONSUMIDOR;DIREITO E JUSTIÇA;DIREITO PENAL E PROCESSUAL PENAL;DIREITOS HUMANOS;EDUCAÇÃO;FINANÇAS PÚBLICAS E ORÇAMENTO;HOMENAGENS E DATAS COMEMORATIVAS;INDÚSTRIA;INFORMÁTICA;MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;ORGANIZAÇÃO ADMINISTRATIVA DO ESTADO;ORGANIZAÇÃO POLÍTICA;POLÍTICA ECONÔMICA;POLÍTICA FUNDIÁRIA;PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;PROCESSO LEGISLATIVO;RECURSOS HÍDRICOS;RELAÇÕES INTERNACIONAIS;SAÚDE;SEGURANÇA PÚBLICA;SISTEMA FINANCEIRO;TRABALHO E EMPREGO;TRIBUTAÇÃO;TURISMO;VIAÇÃO E TRANSPORTES;TOTAL PROPOSICAO;Profissao;Situacao na Legislatura Atual;Partido Atual;Atuacao;Atuacao em meses
JOSE ROBERTO OLIVEIRA FARO;BETO FARO;1313;PT;PMDB / PT;Eleito por QP;142970;3.81;MASCULINO;Casado(a);Agricultor;Parda;20/06/1969;48;Ensino Fundamental completo;835000.0;PA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PA/foto/140000000436.jpg;0.0;7500.0;276639.02;0.0;0.0;137965.38;196000.0;0.0;135990.01;382668.81;316.58;78082.59;5513.07;0.0;0.0;5009.68;19772.91;0.0;1245458.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AGRICULTOR FAMILIAR;Em Exercício;PT;1/2/2015 ...;32
CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO;BETINHO ROSADO;1111;PP;PSD / PT / PC do B / PT do B / PP / PEN;Eleito por QP;64445;4.08;MASCULINO;Casado(a);Deputado;Branca;23/12/1948;69;Superior completo;2088819.14;RN;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RN/foto/200000000330.jpg;179.47;0.0;122752.0;0.0;0.0;96543.55;317985.01;15000.0;302437.6;298185.13;6528.5;2775.46;11691.6;0.0;0.0;27346.92;41900.34;1920.0;1245245.58;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;2;0;0;0;0;3;0;1;1;0;0;0;0;0;15;Agrônomo;Em Exercício;PP;1/2/2015 ...;32
RAIMUNDO GOMES DE MATOS;RAIMUNDO MATOS;4511;PSDB;PMDB / PSC / PR / PRP / PSDB;Eleito por QP;95145;2.18;MASCULINO;Casado(a);Deputado;Branca;30/03/1951;66;Superior completo;673002.96;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000599.jpg;0.0;82825.0;30881.0;0.0;0.0;132695.47;154820.0;0.0;136092.78;231560.64;10713.7;301234.8;7953.45;0.0;25102.15;35802.85;92475.74;422.0;1242579.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;Médico;Em Exercício;PSDB;1/2/2015 ...;32
RONALDO MANCHADO MARTINS;RONALDO MARTINS;1010;PRB;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Eleito por QP;117930;2.7;MASCULINO;Casado(a);Deputado;Branca;21/01/1978;39;Ensino Médio completo;226598.37;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000806.jpg;8218.86;0.0;163779.54;0.0;0.0;132994.68;185000.0;0.0;330054.61;200507.33;27989.85;132495.55;999.56;0.0;10367.19;8348.56;41795.48;0.0;1242551.21;0;0;0;1;0;0;0;0;2;0;1;0;0;1;0;7;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;2;0;0;21;Músico,Radialista;Em Exercício;PRB;1/2/2015 ...;32
PEDRO FERNANDES RIBEIRO;PEDRO FERNANDES;1414;PTB;PMDB / DEM / PTB / PV / PRB / PR;Eleito por QP;85507;2.73;MASCULINO;Casado(a);Deputado;Branca;02/03/1949;68;Superior completo;1083377.31;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000581.jpg;22.53;0.0;324262.9;0.0;0.0;165567.67;461649.97;0.0;20000.0;211644.71;3365.0;55.0;569.6;0.0;0.0;18613.77;36774.75;0.0;1242525.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;Engenheiro Civil e Bancário;Em Exercício;PTB;1/2/2015 ...;32
JOSE AIRTON FELIX CIRILO DA SILVA;JOSÉ AIRTON;1333;PT;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Eleito por QP;94056;2.15;MASCULINO;Casado(a);Advogado;Parda;21/02/1957;60;Superior completo;439543.54;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000789.jpg;17320.65;129690.0;287910.0;0.0;599.0;162760.22;40995.0;0.0;185800.01;314666.54;5609.99;14759.07;2359.12;56.35;0.0;6576.58;72565.32;54.75;1241722.6;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Advogado e Engenheiro Civil;Em Exercício;PT;1/2/2015 ...;32
CARLOS VICTOR GUTERRES MENDES;VICTOR MENDES;4356;PV;PMDB / DEM / PTB / PV / PRB / PR;Eleito por QP;85034;2.72;MASCULINO;Casado(a);Advogado;Parda;22/08/1979;38;Superior completo;1270000.0;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000590.jpg;2383.84;0.0;85350.3;0.0;0.0;71517.99;653010.01;0.0;244703.0;104554.59;2147.3;15073.25;11937.5;0.0;0.0;24928.94;25352.13;0.0;1240958.85;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;11;Advogado(a);Em Exercício;PSD;1/2/2015 ...;32
JOSE MARIA MACEDO JUNIOR;MACEDO;1777;PSL;PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS;Eleito por QP;107734;2.47;MASCULINO;Casado(a);Industrial;Branca;28/05/1960;57;Superior incompleto;18059313.2;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000792.jpg;0.0;0.0;74750.0;0.0;2034.92;39247.81;213723.23;0.0;654162.46;173824.9;625.0;32103.8;20180.97;0.0;0.0;5231.44;21908.82;0.0;1237793.35;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;Empresário;Em Exercício;PP;1/2/2015 ...;32
MOSES HAENDEL MELO RODRIGUES;MOSES RODRIGUES;2323;PPS;DEM / PPS / PSDC / PTN;Eleito por QP;147044;3.37;MASCULINO;Casado(a);Empresário;Branca;06/06/1978;39;Superior completo;1012700.0;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000271.jpg;2448.95;0.0;87354.1;0.0;0.0;119929.37;328800.0;0.0;286900.0;307647.72;6929.49;45362.52;0.0;0.0;0.0;23556.23;27985.41;0.0;1236913.79;2;0;0;0;2;0;0;0;2;0;1;0;0;1;0;1;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;0;19;Administrador,Professor de Geografia,Professor de História;Em Exercício;PMDB;1/2/2015 ...;32
CLEBER VERDE CORDEIRO MENDES;CLEBER VERDE;1010;PRB;PMDB / DEM / PTB / PV / PRB / PR;Eleito por QP;105243;3.36;MASCULINO;Casado(a);Advogado;Branca;10/05/1972;45;Superior completo;735000.0;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000571.jpg;0.0;0.0;0.0;0.0;0.0;68657.39;232000.0;0.0;770387.95;109348.26;0.0;3914.7;0.0;0.0;0.0;4342.98;47608.54;0.0;1236259.82;4;3;0;0;0;0;1;0;0;0;5;0;0;1;0;4;9;0;0;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;4;1;0;0;37;Vendedor Autônomo, Professor, Servidor Público, Político e Bacharel em Direito;Em Exercício;PRB;1/2/2015 ...;32
JOSE CAVALCANTI ALVES JUNIOR;ZECA CAVALCANTI;1400;PTB;PTB / PT / PSC / PDT / PRB / PT do B;Eleito por QP;97057;2.16;MASCULINO;Casado(a);Médico;Branca;21/07/1966;51;Superior completo;1305268.03;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000643.jpg;12271.63;0.0;217390.6;0.0;0.0;57493.17;282300.0;0.0;392191.66;155039.2;0.0;66784.84;19872.14;0.0;0.0;12314.33;19177.13;0.0;1234834.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;3;-;Em Exercício;PTB;1/2/2015 ...;32
VANDER LUIZ DOS SANTOS LOUBET;VANDER LOUBET;1331;PT;PT / PR / PDT / PROS / PTC / PC do B / PTB / PSDC;Eleito por QP;69504;5.44;MASCULINO;Casado(a);Deputado;Branca;22/01/1964;53;Superior completo;1092529.13;MS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MS/foto/120000000497.jpg;2068.46;0.0;175002.2;0.0;4317.76;132721.66;15500.0;0.0;555298.54;203148.94;9325.02;50431.84;35276.31;0.0;0.0;12614.82;33715.82;4366.25;1233787.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;Bancário e Funcionário Público.;Em Exercício;PT;1/2/2015 ...;32
ANDRE DOS SANTOS ABDON;ANDRÉ ABDON;1010;PRB;PR / PRB / PHS / PROS / PSDC / PEN / PV / PT do B;Eleito por média;13798;3.57;MASCULINO;Casado(a);Outros;Parda;10/11/1970;47;Superior completo;125025.81;AP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AP/foto/30000000353.jpg;7224.06;0.0;279820.3;0.0;0.0;125481.47;111663.5;0.0;118870.0;109585.18;0.0;455083.23;8373.23;0.0;0.0;476.41;12187.92;4106.35;1232871.65;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7;Engenheiro Florestal;Em Exercício;PP;1/2/2015 ...;32
LUIZ CLAUDIO PEREIRA ALVES;LUIZ CLAUDIO;2222;PR;PP / PR / PPS / PTC / PV / PROS;Eleito por QP;33737;4.23;MASCULINO;Casado(a);Deputado;Parda;21/08/1960;57;Ensino Médio completo;1478535.78;RO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RO/foto/220000000348.jpg;7811.9;0.0;1792.0;0.0;0.0;95834.29;171700.0;0.0;616446.96;261945.27;2714.29;13823.4;2302.08;0.0;0.0;7332.62;49967.84;240.0;1231910.65;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;Professor(a),Técnico Agrícola;Em Exercício;PR;1/2/2015 ...;32
ALCEU MOREIRA DA SILVA;ALCEU MOREIRA;1500;PMDB;PMDB;Eleito por QP;152421;2.57;MASCULINO;Casado(a);Deputado;Branca;04/06/1954;63;Superior incompleto;1173801.51;RS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RS/foto/210000000162.jpg;18039.51;0.0;32400.0;0.0;0.0;113351.2;313982.0;0.0;128107.23;136362.33;11886.6;291179.22;2562.27;0.0;3220.0;64776.41;111449.14;100.9;1227416.81;4;2;0;1;0;0;0;0;2;0;0;1;0;3;0;7;2;1;1;2;2;0;3;0;1;0;0;2;0;3;0;1;1;1;1;8;1;0;50;Comerciante;Em Exercício;PMDB;1/2/2015 ...;32
CESAR HANNA HALUM;CESAR HALUM;1010;PRB;PRB / PP / PDT / PTB / PSL / PSC / PR / PPS / DEM / PRTB / PHS / PTC / PSB / PRP / PSDB / PEN / SD;Eleito por QP;46119;6.29;MASCULINO;Casado(a);Deputado;Branca;10/03/1954;63;Superior completo;660341.66;TO;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/TO/foto/270000000296.jpg;783.23;99966.7;18000.0;0.0;0.0;174653.98;900.0;0.0;742130.0;43710.6;3286.77;21966.36;45760.07;13127.72;0.0;1117.77;60580.07;136.0;1226119.27;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;12;Médico Veterinário;Em Exercício;PRB;1/2/2015 ...;32
FABIO SALUSTINO MESQUITA DE FARIA;FABIO FARIA;5555;PSD;PSD / PT / PC do B / PT do B / PP / PEN;Eleito por QP;166427;10.53;MASCULINO;Solteiro(a);Empresário;Branca;01/09/1977;40;Superior completo;5064671.5;RN;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RN/foto/200000000322.jpg;0.0;0.0;245456.06;0.0;0.0;148133.22;1000.0;0.0;311351.92;349175.43;0.0;46662.46;3117.58;0.0;0.0;22440.99;97086.0;0.0;1224423.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;6;Administrador de Empresas;Em Exercício;PSD;1/2/2015 ...;32
ELCIONE THEREZINHA ZAHLUTH BARBALHO;ELCIONE;1515;PMDB;PMDB / PT;Eleito por QP;87632;2.33;FEMININO;Divorciado(a);Deputado;Branca;05/10/1944;73;Superior completo;5173997.99;PA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PA/foto/140000000455.jpg;17823.36;13800.0;8900.0;0.0;4120.72;59767.67;114544.0;0.0;530210.1;282298.88;7292.91;63764.16;2603.62;0.0;0.0;21487.64;97179.53;618.35;1224410.94;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4;Pedagoga;Em Exercício;PMDB;1/2/2015 ...;32
FRANCISCO ALVES DE AGUIAR;CHAPADINHA;5577;PSD;PSDB / PSD / PSB / PP / PSC / PTB / PPS / PT do B / PTC;Eleito por média;63671;1.7;MASCULINO;Divorciado(a);Comerciante;Branca;24/08/1956;61;Ensino Médio completo;2493387.15;PA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PA/foto/140000000941.jpg;5975.67;225500.0;0.0;0.0;0.0;154703.67;56300.0;0.0;545567.66;119891.69;8232.13;72435.64;6859.17;0.0;0.0;14325.83;12827.05;44.5;1222663.01;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;6;Empresário;Em Exercício;PODE;1/2/2015 ...;32
ADALBERTO CAVALCANTI RODRIGUES;ADALBERTO CAVALCANTI;1444;PTB;PTB / PT / PSC / PDT / PRB / PT do B;Eleito por QP;99912;2.23;MASCULINO;Solteiro(a);Servidor Público Estadual;Branca;10/02/1958;59;Superior completo;3165843.44;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000679.jpg;2130.93;0.0;284048.12;0.0;0.0;159894.37;302860.0;0.0;59650.0;198064.68;0.0;136764.0;1218.49;0.0;0.0;8214.93;68439.29;0.0;1221284.81;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;7;Administrador de Empresas;Em Exercício;PTB;1/2/2015 ...;32
HILDO AUGUSTO DA ROCHA NETO;HILDO ROCHA;1513;PMDB;PMDB / DEM / PTB / PV / PRB / PR;Eleito por QP;125521;4.01;MASCULINO;Casado(a);Administrador;Branca;22/04/1960;57;Superior completo;2115000.0;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000562.jpg;4399.96;0.0;155297.8;0.0;4708.66;50562.35;100055.4;0.0;635309.96;168022.7;3425.25;50060.7;8989.77;0.0;0.0;5034.0;33290.14;136.02;1219292.71;5;0;0;0;1;0;0;1;3;0;1;0;0;0;0;3;1;2;1;3;1;0;0;0;3;0;0;1;4;0;0;0;1;3;0;1;0;2;37;-;Em Exercício;PMDB;1/2/2015 ...;32
PAULO FERNANDO DOS SANTOS;PAULÃO;1313;PT;PDT / PSC / PMDB / PV / PTB / PSD / PT do B / PROS / PC do B / PT / PHS;Eleito por média;53284;3.85;MASCULINO;Divorciado(a);Deputado;Preta;15/09/1957;60;Superior completo;0.0;AL;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AL/foto/20000000274.jpg;29659.84;0.0;47224.44;0.0;350.0;89211.63;274250.0;0.0;332110.0;207907.28;486.45;161457.9;2708.5;42.0;0.0;12431.98;60173.54;206.05;1218219.61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-;Em Exercício;PT;1/2/2015 ...;32
JOSE GERALDO TORRES DA SILVA;ZÉ GERALDO;1321;PT;PMDB / PT;Eleito por QP;105151;2.8;MASCULINO;Divorciado(a);Deputado;Branca;21/12/1961;56;Ensino Fundamental completo;172000.0;PA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PA/foto/140000000435.jpg;0.0;15000.0;10406.08;0.0;0.0;92035.15;0.0;0.0;568000.0;361569.14;0.0;84519.8;4805.5;0.0;0.0;7844.85;73947.08;0.0;1218127.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Agricultor;Em Exercício;PT;1/2/2015 ...;32
MARCIVANIA DO SOCORRO DA ROCHA FLEXA;PROFESSORA MARCIVÂNIA;1312;PT;PSB / PT / PSOL / PC do B;Eleito por média;16162;4.19;FEMININO;Casado(a);Professor de Ensino Médio;Parda;21/06/1973;44;Superior completo;133000.0;AP;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AP/foto/30000000466.jpg;1894.6;0.0;289469.72;0.0;30.0;51651.02;283616.0;0.0;191600.0;146003.23;0.0;222426.0;0.0;0.0;0.0;756.05;29248.94;113.0;1216808.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;Professor de Português, Servidor Público Estadual;Em Exercício;PCdoB;1/2/2015 ...;32
CARLOS EDUARDO XAVIER MARUN;MARUN;1515;PMDB;PMDB / PSB / PRB / PTN / PEN / PSC;Eleito por QP;91816;7.19;MASCULINO;Casado(a);Deputado;Branca;21/11/1960;57;Superior completo;94268.33;MS;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MS/foto/120000000116.jpg;680.42;8560.0;259561.6;0.0;0.0;150250.96;80926.44;0.0;307399.99;213681.57;26927.91;73807.69;43781.24;0.0;0.0;6206.28;40963.04;578.82;1213325.96;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;7;Advogado(a),Engenheiro Civil;Em Exercício;PMDB;1/2/2015 ...;32
ANTONIO DA CRUZ FILGUEIRA JUNIOR;JUNIOR MARRECA;5122;PEN;PEN / PMN / PHS / PSC / PT do B;Eleito por média;50962;1.63;MASCULINO;Casado(a);Advogado;Branca;02/03/1970;47;Superior completo;0.0;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000100.jpg;7089.48;0.0;236997.04;0.0;190.8;53121.57;371900.0;0.0;290950.0;194992.73;9004.36;26258.22;3239.38;597.54;0.0;9183.41;8579.7;789.46;1212893.69;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;Advogado(a);Em Exercício;PEN;1/2/2015 ...;32
HISSA NAGIB ABRAHAO FILHO;HISSA ABRAHÃO;2323;PPS;PMDB / PP / PT / PDT / PTB / PPS / PRB / PSDC / PPL / PC do B;Eleito por QP;113646;6.85;MASCULINO;Casado(a);Empresário;Branca;02/08/1980;37;Superior completo;578322.31;AM;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/AM/foto/40000000086.jpg;2519.11;0.0;17273.0;0.0;0.0;65363.87;104700.0;0.0;553675.0;319633.54;1140.0;125928.9;0.0;0.0;0.0;9006.27;10623.91;0.0;1209863.6;6;0;0;0;0;0;0;3;0;1;2;0;2;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;23;Comerciante;Em Exercício;PDT;1/2/2015 ...;32
SILVIO SERAFIM COSTA;SILVIO COSTA;2020;PSC;PTB / PT / PSC / PDT / PRB / PT do B;Eleito por QP;103461;2.31;MASCULINO;Casado(a);Outros;Branca;23/12/1956;61;Superior completo;1059430.23;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000628.jpg;0.0;0.0;299080.4;0.0;0.0;145104.11;257400.0;0.0;89445.78;207299.07;0.0;157351.03;711.68;0.0;0.0;4679.53;48788.54;0.0;1209860.14;3;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;10;-;Em Exercício;PTdoB;1/2/2015 ...;32
SIMONE MARIA MORGADO FERREIRA;SIMONE MORGADO;1588;PMDB;PMDB / PT;Eleito por média;76510;2.04;FEMININO;Divorciado(a);Deputado;Branca;06/04/1967;50;Superior completo;1356773.25;PA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PA/foto/140000000457.jpg;1867.59;4500.0;284145.0;0.0;0.0;67665.26;158000.0;0.0;322900.0;260770.97;160.0;47493.14;4379.72;0.0;0.0;2723.67;54746.7;502.0;1209854.05;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;-;Em Exercício;PMDB;1/2/2015 ...;32
JOSE JUSCELINO DOS SANTOS REZENDE FILHO;JUSCELINO FILHO;4410;PRP;PSL / PSDC / PRP / PTN / PRTB;Eleito por QP;83955;2.68;MASCULINO;Casado(a);Médico;Branca;06/11/1984;33;Superior completo;3249116.66;MA;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MA/foto/100000000505.jpg;3023.63;0.0;270866.61;0.0;0.0;120373.49;294983.11;0.0;296726.53;100365.27;3737.64;22002.65;31249.82;0.0;0.0;8982.8;56381.19;870.0;1209562.74;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;9;Empresário,Médico(a);Em Exercício;DEM;1/2/2015 ...;32
AUGUSTO RODRIGUES COUTINHO DE MELO;AUGUSTO COUTINHO;7777;SD;PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC;Suplente;67918;1.51;MASCULINO;Casado(a);Deputado;Parda;22/10/1962;55;Superior completo;1505637.8;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000042.jpg;19128.65;0.0;189034.59;0.0;2636.4;112121.65;18000.0;0.0;249877.5;195532.44;16342.51;299773.26;10893.36;0.0;0.0;42670.58;52327.32;273.0;1208611.26;0;0;0;0;0;0;0;0;2;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;11;Engenheiro Civil;Em Exercício;SD;4/2/2015 até 1/1/2017;24
JOSE WILSON SANTIAGO FILHO;WILSON FILHO;1411;PTB;PSDB / PEN / PR / PTB / PSD / SD / PMN / PPS / PT do B / PTN / PRB / PSDC / PSC / PP;Eleito por QP;95746;4.94;MASCULINO;Solteiro(a);Deputado;Branca;10/08/1989;28;Superior completo;5611270.23;PB;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PB/foto/150000000506.jpg;3625.78;110400.0;0.0;0.0;4558.14;48535.84;190212.5;0.0;567187.0;158749.43;12449.72;51101.36;5202.96;0.0;1524.0;2634.3;51908.03;0.0;1208089.06;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;2;2;5;0;0;1;0;0;0;1;0;0;0;0;0;0;2;1;0;1;1;0;0;21;-;Em Exercício;PTB;1/2/2015 ...;32
RICARDO TEOBALDO CAVALCANTI;RICARDO TEOBALDO;1414;PTB;PTB / PT / PSC / PDT / PRB / PT do B;Eleito por QP;92262;2.06;MASCULINO;Casado(a);Empresário;Branca;18/10/1965;52;Ensino Médio completo;5348167.3;PE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000669.jpg;7336.55;0.0;280000.0;0.0;1861.0;80816.32;245000.0;0.0;290151.83;162296.89;0.0;94125.71;1764.82;0.0;0.0;1363.02;42023.47;0.0;1206739.61;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;-;Em Exercício;PODE;1/2/2015 ...;32
FLAVIO ALVES SABINO;CABO SABINO;2290;PR;PMDB / PSC / PR / PRP / PSDB;Eleito por QP;120485;2.76;MASCULINO;Casado(a);Corretor de Imóveis, Seguros, Títulos e Valores;Branca;16/02/1971;46;Ensino Médio completo;198000.0;CE;http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000583.jpg;14965.69;10900.0;86164.9;0.0;299.4;92703.23;142500.0;0.0;447300.0;254762.6;14392.28;79925.94;6754.26;0.0;0.0;5493.8;48217.15;319.0;1204698.25;9;0;0;0;2;0;3;0;7;1;1;0;0;2;0;14;7;2;0;1;0;0;0;0;1;0;0;0;0;0;0;3;9;0;4;5;0;0;71;Corretor de Imóveis;Em Exercício;PR;1/2/2015 ...;32
