Nome,Nome para Urna,Numero,Partido,Coligação,Situação,Votação,% Válidos,Sexo,Estado Civil,Ocupacao,Cor/Raça,Data Nasc.,Idade,Instrucao,Bens,UF,foto
ABEL SALVADOR MESQUITA JUNIOR,ABEL GALINHA,1234,PDT,PT / PDT / PV / PTC / PC do B,Eleito por QP,8.834,"3,71",MASCULINO,Casado(a),Empresário,Branca,29/03/1962,55,Superior incompleto,"1907500,00",RR,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RR/foto/230000000452.jpg
CARLOS AUGUSTO ANDRADE SILVA,CARLOS ANDRADE,3131,PHS,PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS,Eleito por média,6.733,"2,83",MASCULINO,Casado(a),Servidor Público Federal,Parda,26/09/1964,53,Superior completo,"1030407,95",RR,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RR/foto/230000000167.jpg
EDIO VIEIRA LOPES,EDIO LOPES,1515,PMDB,PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN,Eleito por QP,15.290,"6,42",MASCULINO,Casado(a),Deputado,Preta,04/01/1952,65,Ensino Médio completo,"397738,28",RR,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RR/foto/230000000261.jpg
HIRAN MANUEL GONCALVES DA SILVA,DR. HIRAN GONÇALVES,3333,PMN,PRTB / PHS / PPL / PMN / PEN / PSDC / PT do B / PSC / PSL / PPS,Eleito por QP,9.048,"3,80",MASCULINO,Divorciado(a),Médico,Parda,19/06/1957,60,Superior completo,"765556,66",RR,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RR/foto/230000000181.jpg
JOHNATHAN PEREIRA DE JESUS,JOHNATHAN DE JESUS,1011,PRB,PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN,Eleito por QP,20.677,"8,68",MASCULINO,Solteiro(a),Deputado,Parda,03/09/1983,34,Superior completo,"629320,63",RR,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RR/foto/230000000264.jpg
MARIA HELENA VERONESE RODRIGUES,MARIA HELENA,4040,PSB,PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN,Eleito por média,7.481,"3,14",FEMININO,Casado(a),Advogado,Branca,15/06/1949,68,Superior completo,"2275212,85",RR,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RR/foto/230000000280.jpg
REMIDIO MONAI MONTESSI,REMIDIO DA AMATUR,2233,PR,PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN,Eleito por QP,15.492,"6,51",MASCULINO,Divorciado(a),Deputado,Branca,07/08/1966,51,Ensino Médio completo,"1640211,82",RR,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RR/foto/230000000268.jpg
SHERIDAN ESTERFANY OLIVEIRA DE ANCHIETA,SHÉRIDAN,4545,PSDB,PSDB / PR / PRB / PSD / SD / PROS / PRP / PMDB / PSB / PTN,Eleito por QP,35.555,"14,93",FEMININO,Casado(a),Psicólogo,Branca,11/04/1984,33,Superior completo,"2041673,01",RR,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/RR/foto/230000000273.jpg
JOSE ADAIL CARNEIRO SILVA,ADAIL CARNEIRO,3131,PHS,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,113.885,"2,61",MASCULINO,Solteiro(a),Empresário,Branca,11/07/1963,54,Ensino Médio completo,"13180000,00",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000788.jpg
ANDRE PEIXOTO FIGUEIREDO LIMA,ANDRÉ FIGUEIREDO,1234,PDT,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,125.360,"2,87",MASCULINO,Divorciado(a),Economista,Branca,10/11/1966,51,Superior completo,"4344667,78",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000773.jpg
ANIBAL FERREIRA GOMES,ANIBAL,1500,PMDB,PMDB / PSC / PR / PRP / PSDB,Eleito por QP,173.736,"3,98",MASCULINO,Casado(a),Deputado,Branca,07/06/1953,64,Superior completo,"2036522,23",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000571.jpg
FRANCISCO ARIOSTO HOLANDA,ARIOSTO HOLANDA,9011,PROS,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Suplente,60.669,"1,39",MASCULINO,Casado(a),Deputado,Branca,11/10/1938,79,Superior completo,"1878022,91",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000770.jpg
FLAVIO ALVES SABINO,CABO SABINO,2290,PR,PMDB / PSC / PR / PRP / PSDB,Eleito por QP,120.485,"2,76",MASCULINO,Casado(a),"Corretor de Imóveis, Seguros, Títulos e Valores",Branca,16/02/1971,46,Ensino Médio completo,"198000,00",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000583.jpg
FRANCISCO LOPES DA SILVA,CHICO LOPES,6565,PC do B,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por média,80.578,"1,85",MASCULINO,Divorciado(a),Deputado,Preta,13/08/1939,78,Superior completo,"321842,97",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000785.jpg
FRANCISCO DANILO BASTOS FORTE,DANILO FORTE,1513,PMDB,PMDB / PSC / PR / PRP / PSDB,Eleito por QP,180.157,"4,13",MASCULINO,Divorciado(a),Deputado,Branca,01/09/1958,59,Superior completo,"2809352,08",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000574.jpg
DOMINGOS GOMES DE AGUIAR NETO,DOMINGOS NETO,9090,PROS,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,185.226,"4,24",MASCULINO,Solteiro(a),Deputado,Branca,29/04/1988,29,Superior incompleto,"723976,77",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000779.jpg
GENECIAS MATEUS NORONHA,GENECIAS NORONHA,7777,SD,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,221.567,"5,07",MASCULINO,Casado(a),Deputado,Parda,13/03/1963,54,Ensino Médio completo,"8745029,24",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000786.jpg
MARIA GORETE PEREIRA,GORETE PEREIRA,2233,PR,PMDB / PSC / PR / PRP / PSDB,Eleito por QP,130.983,"3,00",FEMININO,Divorciado(a),Fisioterapeuta e Terapeuta Ocupacional,Branca,10/04/1952,65,Superior completo,"884097,10",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000586.jpg
JOSE AIRTON FELIX CIRILO DA SILVA,JOSÉ AIRTON,1333,PT,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,94.056,"2,15",MASCULINO,Casado(a),Advogado,Parda,21/02/1957,60,Superior completo,"439543,54",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000789.jpg
JOSE NOBRE GUIMARAES,JOSÉ GUIMARÃES,1322,PT,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,209.032,"4,79",MASCULINO,Solteiro(a),Advogado,Branca,10/02/1959,58,Superior completo,"721820,66",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000793.jpg
JOSE LEONIDAS DE MENEZES CRISTINO,LEONIDAS CRISTINO,9099,PROS,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,91.085,"2,09",MASCULINO,Casado(a),Engenheiro,Branca,03/06/1957,60,Superior completo,"1663146,26",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000791.jpg
LUIZIANNE DE OLIVEIRA LINS,LUIZIANNE LINS,1313,PT,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,130.717,"2,99",FEMININO,Solteiro(a),Professor de Ensino Superior,Branca,18/11/1968,49,Superior completo,"264893,30",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000796.jpg
JOSE MARIA MACEDO JUNIOR,MACEDO,1777,PSL,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,107.734,"2,47",MASCULINO,Casado(a),Industrial,Branca,28/05/1960,57,Superior incompleto,"18059313,20",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000792.jpg
MOSES HAENDEL MELO RODRIGUES,MOSES RODRIGUES,2323,PPS,DEM / PPS / PSDC / PTN,Eleito por QP,147.044,"3,37",MASCULINO,Casado(a),Empresário,Branca,06/06/1978,39,Superior completo,"1012700,00",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000271.jpg
LUIZ ODORICO MONTEIRO DE ANDRADE,ODORICO,1331,PT,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,121.640,"2,79",MASCULINO,Casado(a),Professor de Ensino Superior,Branca,11/08/1961,56,Superior completo,"791891,43",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000795.jpg
PAULO HENRIQUE ELLERY LUSTOSA DA COSTA,PAULO HENRIQUE LUSTOSA,1133,PP,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Suplente,47.377,"1,08",MASCULINO,Casado(a),Outros,Parda,08/02/1968,49,Superior completo,"529550,20",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000801.jpg
RAIMUNDO GOMES DE MATOS,RAIMUNDO MATOS,4511,PSDB,PMDB / PSC / PR / PRP / PSDB,Eleito por QP,95.145,"2,18",MASCULINO,Casado(a),Deputado,Branca,30/03/1951,66,Superior completo,"673002,96",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000599.jpg
RONALDO MANCHADO MARTINS,RONALDO MARTINS,1010,PRB,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,117.930,"2,70",MASCULINO,Casado(a),Deputado,Branca,21/01/1978,39,Ensino Médio completo,"226598,37",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000806.jpg
FRANCISCO VAIDON OLIVEIRA,VAIDON OLIVEIRA,2722,PSDC,DEM / PPS / PSDC / PTN,Suplente,9.445,"0,22",MASCULINO,Casado(a),Comerciante,Branca,02/04/1975,42,Ensino Médio completo,"80000,00",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000256.jpg
VICENTE FERREIRA DE ARRUDA COELHO,VICENTE ARRUDA,9055,PROS,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Suplente,70.768,"1,62",MASCULINO,Casado(a),Advogado,Branca,17/05/1929,88,Superior completo,"580915,34",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000769.jpg
VITOR PEREIRA VALIM,VITOR VALIM,1590,PMDB,PMDB / PSC / PR / PRP / PSDB,Eleito por média,92.499,"2,12",MASCULINO,Divorciado(a),Jornalista e Redator,Parda,15/05/1978,39,Superior incompleto,"527600,00",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000580.jpg
JOSE ARNON CRUZ BEZERRA DE MENEZES,ARNON BEZERRA,1451,PTB,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por média,84.474,"1,93",MASCULINO,Casado(a),Deputado,Branca,13/08/1951,66,Superior completo,"1242000,00",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000790.jpg
CARLOS MAURO CABRAL BENEVIDES,MAURO BENEVIDES,1555,PMDB,PMDB / PSC / PR / PRP / PSDB,Suplente,60.201,"1,38",MASCULINO,Casado(a),Deputado,Branca,21/03/1930,87,Superior completo,"300976,35",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000572.jpg
MORONI BING TORGAN,MORONI,2525,DEM,DEM / PPS / PSDC / PTN,Eleito por QP,277.774,"6,36",MASCULINO,Casado(a),Servidor Público Civil Aposentado,Branca,10/06/1956,61,Superior completo,"692510,00",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000246.jpg
ANTONIO BALHMANN CARDOSO NUNES FILHO,BALMAN,9000,PROS,PRB / PP / PDT / PT / PTB / PSL / PHS / PSD / PC do B / SD / PROS,Eleito por QP,87.666,"2,01",MASCULINO,Casado(a),Engenheiro,Branca,22/08/1949,68,Superior completo,"509778,17",CE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/CE/foto/60000000774.jpg
ADALBERTO CAVALCANTI RODRIGUES,ADALBERTO CAVALCANTI,1444,PTB,PTB / PT / PSC / PDT / PRB / PT do B,Eleito por QP,99.912,"2,23",MASCULINO,Solteiro(a),Servidor Público Estadual,Branca,10/02/1958,59,Superior completo,"3165843,44",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000679.jpg
ANDRE CARLOS ALVES DE PAULA FILHO,ANDRE DE PAULA,5555,PSD,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,100.875,"2,25",MASCULINO,Casado(a),Advogado,Parda,22/07/1961,56,Superior completo,"1978829,82",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000029.jpg
AUGUSTO RODRIGUES COUTINHO DE MELO,AUGUSTO COUTINHO,7777,SD,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Suplente,67.918,"1,51",MASCULINO,Casado(a),Deputado,Parda,22/10/1962,55,Superior completo,"1505637,80",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000042.jpg
HEBERTE LAMARCK GOMES DA SILVA,BETINHO,4500,PSDB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,97.269,"2,17",MASCULINO,Casado(a),Deputado,Branca,27/04/1975,42,Superior completo,"590000,00",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000034.jpg
CARLOS EDUARDO CINTRA DA COSTA PEREIRA,CADOCA,6540,PC do B,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Suplente,41.226,"0,92",MASCULINO,Casado(a),Deputado,Parda,23/04/1940,77,Superior completo,"518031,80",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000030.jpg
CLEUZA PEREIRA DO NASCIMENTO,CREUZA PEREIRA,4022,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Suplente,24.775,"0,55",FEMININO,Solteiro(a),Professor de Ensino Médio,Parda,10/07/1936,81,Ensino Médio completo,"256743,59",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000044.jpg
DANIEL PIRES COELHO,DANIEL COELHO,4545,PSDB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,138.825,"3,10",MASCULINO,Casado(a),Empresário,Branca,04/11/1978,39,Superior completo,"1252511,33",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000057.jpg
DANILO JORGE DE BARROS CABRAL,DANILO CABRAL,4010,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,113.588,"2,53",MASCULINO,Casado(a),Deputado,Parda,21/04/1967,50,Superior completo,"795727,00",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000031.jpg
EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA,EDUARDO DA FONTE,1111,PP,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,283.567,"6,33",MASCULINO,Divorciado(a),Deputado,Branca,17/10/1972,45,Ensino Médio completo,"1362950,18",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000046.jpg
FELIPE AUGUSTO LYRA CARRERAS,FELIPE CARRERAS,4004,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,187.348,"4,18",MASCULINO,Casado(a),Empresário,Parda,16/04/1975,42,Ensino Médio completo,"11707580,13",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000047.jpg
FERNANDO BEZERRA DE SOUZA COELHO FILHO,FERNANDO FILHO,4001,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,112.684,"2,51",MASCULINO,Casado(a),Deputado,Branca,28/02/1984,33,Superior completo,"1140034,91",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000068.jpg
FERNANDO MONTEIRO DE ALBUQUERQUE,FERNANDO MONTEIRO,1190,PP,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Suplente,50.128,"1,12",MASCULINO,Casado(a),Empresário,Branca,17/09/1976,41,Superior incompleto,"1276791,72",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000069.jpg
LUIZ GONZAGA PATRIOTA,GONZAGA PATRIOTA,4000,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,101.452,"2,26",MASCULINO,Casado(a),Outros,Parda,26/04/1946,71,Superior completo,"5641880,68",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000071.jpg
GUILHERME CRUZ DE SOUZA COELHO,GUILHERME COELHO,4530,PSDB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Suplente,18.962,"0,42",MASCULINO,Casado(a),Engenheiro,Branca,28/04/1962,55,Superior completo,"3031207,77",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000063.jpg
JARBAS DE ANDRADE VASCONCELOS,JARBAS,1515,PMDB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,227.470,"5,07",MASCULINO,Divorciado(a),Senador,Branca,23/08/1942,75,Superior completo,"2000936,45",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000051.jpg
JOAO FERNANDO PONTUAL COUTINHO,JOAO FERNANDO COUTINHO,4040,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,120.059,"2,68",MASCULINO,Solteiro(a),Deputado,Parda,22/08/1979,38,Superior completo,"1111854,64",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000035.jpg
JORGE WICKS CORTE REAL,JORGE CÔRTE REAL,1411,PTB,PTB / PT / PSC / PDT / PRB / PT do B,Eleito por QP,86.023,"1,92",MASCULINO,Casado(a),Outros,Branca,09/05/1951,66,Superior completo,"14449563,79",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000603.jpg
KAIO CESAR DE MOURA MANICOBA NOVAES FERRAZ,KAIO MANIÇOBA,3140,PHS,PSDC / PTN / PRP / PSL / PHS / PRTB,Eleito por QP,28.585,"0,64",MASCULINO,Solteiro(a),Outros,Branca,14/11/1983,34,Superior incompleto,"0,00",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000531.jpg
LUCIANA BARBOSA DE OLIVEIRA SANTOS,LUCIANA SANTOS,6510,PC do B,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por média,85.053,"1,90",FEMININO,Casado(a),Deputado,Parda,29/12/1965,52,Superior completo,"499363,45",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000052.jpg
MARINALDO ROSENDO DE ALBUQUERQUE,MARINALDO ROSENDO,4012,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,97.380,"2,17",MASCULINO,Casado(a),Empresário,Parda,01/11/1965,52,Ensino Médio completo,"13026174,80",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000038.jpg
JOSE MENDONCA BEZERRA FILHO,MENDONÇA FILHO,2525,DEM,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por média,88.250,"1,97",MASCULINO,Casado(a),Deputado,Branca,12/07/1966,51,Superior completo,"1649203,71",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000076.jpg
FRANCISCO EURICO DA SILVA,PASTOR EURICO,4050,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,233.762,"5,21",MASCULINO,Casado(a),Outros,Parda,12/09/1962,55,Ensino Médio completo,"540742,42",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000070.jpg
RICARDO TEOBALDO CAVALCANTI,RICARDO TEOBALDO,1414,PTB,PTB / PT / PSC / PDT / PRB / PT do B,Eleito por QP,92.262,"2,06",MASCULINO,Casado(a),Empresário,Branca,18/10/1965,52,Ensino Médio completo,"5348167,30",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000669.jpg
SEVERINO DE SOUZA SILVA,NINHO,4080,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Suplente,21.043,"0,47",MASCULINO,Casado(a),Advogado,Branca,14/03/1952,65,Superior completo,"0,00",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000054.jpg
SILVIO SERAFIM COSTA,SILVIO COSTA,2020,PSC,PTB / PT / PSC / PDT / PRB / PT do B,Eleito por QP,103.461,"2,31",MASCULINO,Casado(a),Outros,Branca,23/12/1956,61,Superior completo,"1059430,23",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000628.jpg
FRANCISCO TADEU BARBOSA DE ALENCAR,TADEU ALENCAR,4020,PSB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,102.669,"2,29",MASCULINO,Casado(a),Outros,Parda,08/04/1963,54,Superior completo,"685390,29",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000032.jpg
WOLNEY QUEIROZ MACIEL,WOLNEY QUEIROZ,1234,PDT,PTB / PT / PSC / PDT / PRB / PT do B,Eleito por QP,86.739,"1,93",MASCULINO,Casado(a),Empresário,Parda,12/12/1972,45,Superior incompleto,"2067185,50",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000616.jpg
JOSE CAVALCANTI ALVES JUNIOR,ZECA CAVALCANTI,1400,PTB,PTB / PT / PSC / PDT / PRB / PT do B,Eleito por QP,97.057,"2,16",MASCULINO,Casado(a),Médico,Branca,21/07/1966,51,Superior completo,"1305268,03",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000643.jpg
ANDERSON FERREIRA RODRIGUES,ANDERSON FERREIRA,2222,PR,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,150.565,"3,36",MASCULINO,Casado(a),Deputado,Branca,10/12/1972,45,Superior incompleto,"1519393,26",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000041.jpg
BRUNO CAVALCANTI DE ARAUJO,BRUNO ARAÚJO,4511,PSDB,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,131.768,"2,94",MASCULINO,Casado(a),Deputado,Branca,15/03/1972,45,Superior completo,"3156779,35",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000043.jpg
RAUL BELENS JUNGMANN PINTO,RAUL JUNGMANN,2323,PPS,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Suplente,36.866,"0,82",MASCULINO,Solteiro(a),Vereador,Parda,03/04/1952,65,Superior incompleto,"38549,47",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000049.jpg
ROBERTO SERGIO RIBEIRO COUTINHO TEIXEIRA,ROBERTO TEIXEIRA,1122,PP,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Suplente,16.181,"0,36",MASCULINO,Casado(a),Deputado,Parda,02/10/1961,56,Superior completo,"952460,04",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000059.jpg
SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR,SEBASTIAO OLIVEIRA,2233,PR,PSB / PMDB / PC do B / PV / PR / PSD / PPS / PSDB / SD / PPL / DEM / PROS / PP / PEN / PTC,Eleito por QP,115.926,"2,59",MASCULINO,Solteiro(a),Deputado,Parda,31/08/1968,49,Superior completo,"415556,40",PE,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/PE/foto/170000000061.jpg
ADELMO CARNEIRO LEAO,ADELMO LEAO,1350,PT,PT / PMDB / PC do B / PROS / PRB,Suplente,57.921,"0,57",MASCULINO,Casado(a),Deputado,Branca,25/05/1949,68,Superior completo,"1451699,91",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000832.jpg
ADEMIR CAMILO PRATES RODRIGUES,ADEMIR CAMILO,9010,PROS,PT / PMDB / PC do B / PROS / PRB,Suplente,56.305,"0,56",MASCULINO,Casado(a),Deputado,Parda,30/05/1964,53,Superior completo,"1721398,34",MG,http://inter01.tse.jus.br/divulga-cand-2014/eleicao/2014/UF/MG/foto/130000000833.jpg
